Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
"Departamento En Arriendo, Santiago Centro, 8 Uf",UF8,1 dormitorio,1 baño,32 m² útiles,"Mario Kreutzberger 1520, Centro Hi..."
Se Arrienda 2 Dormitorios Calle Huerfanos,$385.000,2 dormitorios,2 baños,45 m² útiles,"Huerfanos 1400, Centro Histórico D..."
"Arriendo  Departamento Piso 2  Con Terraza, Metro Santa Ana",$315.000,1 dormitorio,1 baño,35 m² útiles,"Juzgados, Centro Histórico De Sant..."
"En Pleno Corazón De Santiago, Amunategui 695",$300.000,1 dormitorio,1 baño,29 m² útiles,"Amunategui Con Rosas, Centro Histó..."
"Arriendo Depto Antiguo 3 Dormitorios,  2 Baños, Agustinas",$620.000,3 dormitorios,2 baños,98 m² útiles,"Agustinas, Centro Histórico De San..."
Metro Santa Ana,$280.000,1 dormitorio,1 baño,28 m² útiles,"1520 Mario Kreutzberger, Centro Hi..."
Moneda / San Antonio,$420.000,1 dormitorio,1 baño,50 m² útiles,"Moneda 720, Centro Histórico De Sa..."
En Arriendo 1d 1b + Bodega,$360.000,1 dormitorio,1 baño,36 m² útiles,"Santo Domingo 755, Centro Históric..."
Departamento En Arriendo De 2 Dorm. En Santiago,$380.000,2 dormitorios,2 baños,53 m² útiles,"Mosqueto, Centro Histórico De Sant..."
Depto En El El Centro De Santiago Metro Cal Y Canto,$380.000,2 dormitorios,1 baño,42 m² útiles,"Amunategui 648, Centro Histórico D..."
"Departamento 1 Dormitorio Y Bodega, Bellas Artes",$295.000,1 dormitorio,1 baño,34 m² útiles,"Miraflores, Santiago, Centro Histó..."
Departamento En General Mackenna 1555,$225.000,1 dormitorio,1 baño,33 m² totales,"General Mackenna 1555, Centro Hist..."
Departamento Arrienda Agustinas / San Martin / Metro Moneda,$300.000,1 dormitorio,1 baño,30 m² útiles,"Agustinas, Santiago, Centro Histór..."
Arriendo Un Dormitorio Metro Santa Ana.  Promoción Con 20% D,$295.000,1 dormitorio,1 baño,30 m² totales,"Avenida Catedral 1402, Centro Hist..."
Departamento Un Dormitorio General Mackenna Con San Martin.,$295.000,1 dormitorio,1 baño,30 m² totales,"General Mackenna 1555, Centro Hist..."
Departamento En Catedral 1402,$240.000,1 dormitorio,1 baño,33 m² totales,"Catedral 1402, Centro Histórico De..."
Excelente Ubicación Metro Santa Ana Con Bodega,$290.000,1 dormitorio,1 baño,40 m² útiles,"Avenida Manuel Rodríguez 867, Sant..."
83m2 Con Estacionamiento Y Bodega,$620.000,2 dormitorios,2 baños,80 m² útiles,"83m2 Con Excelente Distribución, C..."
"Estilo Mariposa, Estacionamiento Y Bodega, Metro Santa Ana",$530.000,2 dormitorios,2 baños,54 m² útiles,"Depto Estilo Mariposa, Cercano A M..."
Arriendo Excelente Departamento 2d/1b/1e. Metro Santa Ana.,$385.000,2 dormitorios,1 baño,50 m² útiles,Arriendo Excelente Departamento Re...
Confortable Departamento De 1d 1b,$300.000,1 dormitorio,1 baño,32 m² útiles,"1 Dormitorio Y 1 Baño, Centro Hist..."
,$300.000,1 dormitorio,1 baño,35 m² útiles,Departamento En Arriendo De 1 Dorm...
"Arriendo Departamento Estudio Amoblado, Santiago",$370.000,1 dormitorio,1 baño,30 m² útiles,"Mac Iver Con Alameda, Centro Histó..."
,$350.000,1 dormitorio,1 baño,36 m² útiles,Departamento En Arriendo De 1 Dorm...
Depatamento 2 Ambientes,$240.000,1 dormitorio,1 baño,42 m² útiles,"Santo Domingo / Mac Iver, Centro H..."
Arriendo Depto Calle Mosqueto,$320.000,1 dormitorio,1 baño,30 m² útiles,"Mosqueto 429, Centro Histórico De ..."
Arriendo Depto U Oficina,UF15,3 dormitorios,2 baños,95 m² útiles,Arriendo Departamento Oficina U Ha...
"Depto En Venta Santiago 1d,1b Lastarria Metro Bellas Artes",$320.000,1 dormitorio,1 baño,36 m² útiles,"Depto En Venta Santiago 1d,1b Last..."
,$400.000,1 dormitorio,1 baño,40 m² útiles,Arriendo Depto 1d 1b En Calle Esta...
"Arriendo San Pablo/san Martin, 1 Dorm/ 1 Baño, Soleado Stgo",$260.000,1 dormitorio,1 baño,30 m² útiles,San Pablo Esq. San Martin 1 Dorm 1...
Metro Los Héroes 2d,$510.000,2 dormitorios,2 baños,45 m² útiles,"Metro Los Héroes, Centro Histórico..."
,$320.000,1 dormitorio,1 baño,35 m² útiles,"Departamento Sin Amoblar, A Pasos ..."
Amplio Departamenmto Agustinas / Amunategui,$380.000,2 dormitorios,1 baño,60 m² útiles,"Agustinas 1442, Depto 404 B, Centr..."
,$330.000,1 dormitorio,1 baño,40 m² útiles,"La Moneda, Centro Histórico De San..."
2d2b Metro Santa Ana Sin Est Sin Bod Piso2,$390.000,2 dormitorios,2 baños,45 m² útiles,"Manuel Rodriguez Con Moneda, Centr..."
,$350.000,2 dormitorios,2 baños,55 m² útiles,Departamento En Arriendo De 2 Dorm...
Loft Amoblado Sector Metro Moneda,$500.000,1 dormitorio,1 baño,45 m² útiles,"Tucapel Jiménez Con Moneda, Centro..."
Promocion Santiago Centro A Pasos De Metro Plaza De Armas,$250.000,1 dormitorio,1 baño,32 m² útiles,Departamento En Arriendo En Santia...
Estacion Santa Ana - Calle San Martin - Centro Santiago,$300.000,1 dormitorio,1 baño,35 m² útiles,Metro Estacion Santa Ana Y Cal Y C...
Metro Plaza De Armas 1d,$350.000,1 dormitorio,1 baño,47 m² útiles,"Metro Plaza De Armas, Centro Histó..."
Moderno Departamento Tipo Mariposa Con Vista Poniente,$450.000,2 dormitorios,2 baños,50 m² útiles,"San Martín 733, Centro Histórico D..."
Arriendo 2d 1b San Martin,$350.000,2 dormitorios,1 baño,52 m² útiles,"San Martin / General Mackenna, Cen..."
Departamento 1 Dormitorio En Casco Historico,$270.000,1 dormitorio,1 baño,35 m² útiles,"Huérfanos 1400, Centro Histórico D..."
Departamento En Arriendo De 2 Dorm. En Santiago,$450.000,2 dormitorios,1 baño,49 m² útiles,"General Mackenna 1490, Centro Hist..."
Departamento 2 Dormitorios Metro Santa Ana,$550.000,2 dormitorios,2 baños,66 m² útiles,"Avenida Catedral 1350, Centro Hist..."
Metro Santa Ana Santiago,$250.000,1 dormitorio,1 baño,32 m² útiles,"Compañía De Jesús 1429, Centro His..."
Departamento Tucapel Jiménez - Manuel Rodríguez/moneda - S,$320.000,1 dormitorio,1 baño,34 m² útiles,Tucapel Jiménez - Manuel Rodríguez...
Miraflores. Huérfanos,$250.000,1 dormitorio,1 baño,26 m² útiles,"Miraflores 312, Centro Histórico D..."
Amplio Depto En Amunategui Casi Esq Sto Dgo,$530.000,3 dormitorios,2 baños,80 m² útiles,"Amunátegui 630, Centro Histórico D..."
"Santo Domingo * Amunategui, Impecable, Estacionamiento",$350.000,1 dormitorio,1 baño,40 m² útiles,"Santo Domingo 1364, Centro Históri..."
Oportunidad Linea 2 Metro Santa Ana (2 Cuadras) Sin Comisión,$290.000,1 dormitorio,1 baño,30 m² útiles,"San Pablo 1539, Centro Histórico D..."
Cómodo Departamento 2d 2b Est Y Bod/ Metro Bellas Artes,$520.000,2 dormitorios,2 baños,52 m² útiles,"Monjitas 537, Centro Histórico De ..."
$300.000 Departamento 1d 1b Impecable  Metro Los Héroes,$300.000,1 dormitorio,1 baño,34 m² útiles,"Av. Manuel Rodríguez 39, Centro Hi..."
Arriendo Depto 45m2 1 Dormitorio Phillips 451 Santiago,$275.000,1 dormitorio,1 baño,45 m² útiles,"Phillips 451, Santiago, Chile, Cen..."
Estacion De Metro,$250.000,1 dormitorio,1 baño,26 m² útiles,"Metro Cal Y Canto, Centro Históric..."
Calle Esmeralda,$290.000,1 dormitorio,1 baño,45 m² útiles,"Esmeralda 772, Centro Histórico De..."
"Departamento A Pasos Metro Moneda, Condominio Alta Seguridad",$350.000,2 dormitorios,2 baños,47 m² útiles,"Huérfanos 1400, Centro Histórico D..."
Cpm Arrienda  Depto. En Catedral 2b /1b,$390.000,2 dormitorios,1 baño,45 m² útiles,"Catedral 1285, Centro Histórico De..."
Se Arrienda Departamento Estilo Mariposa,$425.000,2 dormitorios,2 baños,45 m² útiles,"Gral. Mackenna 1489, 8340111 Santi..."
En El Centro Para Ti,$450.000,2 dormitorios,1 baño,45 m² útiles,"Ex Congreso Nacional, Centro Histó..."
Palacio Pereira - Tribunales Civiles,$300.000,1 dormitorio,1 baño,33 m² útiles,"Santiago Centro, Centro Histórico ..."
Depto. Dos Dormitorios Un Baño Disponible Agosto 2024.,$350.000,2 dormitorios,1 baño,45 m² útiles,"Moneda 1576, Santiago, Chile, Cent..."
"Departamento, Cerca Metro Santa Ana",$280.000,1 dormitorio,1 baño,27 m² útiles,"Tucapel Jiménez 135, Centro Histór..."
Depto. Un Dormitorio + Estacionamiento Y Bodega. Terraza.,$390.000,1 dormitorio,1 baño,48 m² útiles,"Catedral 1350, Centro Histórico De..."
"Departamento, Metro Santa Ana, Parada Metro Bus",$300.000,1 dormitorio,1 baño,30 m² útiles,"Amunátegui 725, Centro Histórico D..."
Ilumiinado Sector Bellas Artes,$495.000,2 dormitorios,2 baños,55 m² útiles,"Santo Domingo, 462, Centro Históri..."
Departamento En Arriendo De 1 Dorm. Y Estac. En Santiago,$350.000,1 dormitorio,1 baño,38 m² útiles,Santo Domingo / Metro Bellas Artes...
Arriendo La Moneda,$280.000,1 dormitorio,1 baño,36 m² útiles,"Tucapel Jimenez, 136, Centro Histó..."
¡vive En El Corazón Vibrante De Santiago!,$890.000,3 dormitorios,2 baños,148 m² útiles,"Jose Miguel De La Barra 450, Depto..."
Departamento En Arriendo De 1 Dorm. En Santiago,UF8,1 dormitorio,1 baño,36 m² útiles,Moneda - Impecable Departamento 1 ...
"Muy Bien Ubicado, Centro, 1d Y 1b, Metro Moneda Y Santa Ana",$320.000,1 dormitorio,1 baño,28 m² útiles,"San Martin, Centro Histórico De Sa..."
Arriendo Departamento Centro De Santiago,$290.000,1 dormitorio,1 baño,30 m² útiles,"General Mackenna 1490, Santiago, C..."
Arriendo Amplio Departamento Barrio Bellas Artes,$650.000,1 dormitorio,1 baño,54 m² útiles,"Santo Domingo 588, Centro Históric..."
Arriendo Departamento Estudio Barrio Bellas Artes.,$490.000,1 dormitorio,1 baño,54 m² útiles,"Santo Domingo 588, Centro Históric..."
Arriendo Departamento Estudio En Barrio Bellas Artes,$590.000,1 dormitorio,1 baño,54 m² útiles,"Santo Domingo 588, Centro Históric..."
"Departamento 2 Dormitorios 2 Baños Santiago Centro, Bandera.",$350.000,2 dormitorios,2 baños,40 m² útiles,"Bandera 898, Centro Histórico De S..."
Edificio Moneda 1541,$330.000,1 dormitorio,1 baño,32 m² útiles,"Moneda 1541, Centro Histórico De S..."
Arriendo Departamento San Pablo Con Teatinos,$270.000,1 dormitorio,1 baño,29 m² útiles,"San Pablo 1353, Centro Histórico D..."
Arriendo Departamento Compañía De Jesús / San Martín,$380.000,1 dormitorio,1 baño,35 m² útiles,"Compañía De Jesús 1500 - 1800, Cen..."
Inmejorable Departamento En El Centro,$450.000,1 dormitorio,1 baño,30 m² útiles,"Santo Domingo 755, Centro Históric..."
Depto En Arriendo En S.centro Cercano A Metro Santa Ana,$300.000,1 dormitorio,1 baño,38 m² útiles,"San Martín 756, Centro Histórico D..."
Departamento 2 Dormitorios Amplios Y Cocina Independiente,UF10,2 dormitorios,2 baños,53 m² útiles,"San Martín 300 - 600, Centro Histó..."
Amplio Depto 1d+1b+1 Estac.+1 Bodega,$460.000,1 dormitorio,1 baño,50 m² útiles,"Catedral 1200 - 1500, Centro Histó..."
"Departamento 1 Dormitorio Y Bodega, Bellas Artes",$300.000,1 dormitorio,1 baño,35 m² útiles,"Miraflores, Santiago, Centro Histó..."
Arriendo Depto,$290.000,1 dormitorio,1 baño,36 m² útiles,"Catedral 1402, Santiago, Centro Hi..."
Departamento 1d/1b. Agustinas Esquina Manuel Rodriguez,$320.000,1 dormitorio,1 baño,25 m² útiles,"Tucapel Jiménez  136, Centro Histó..."
"Depto, Centro De Santiago",$550.000,3 dormitorios,1 baño,47 m² útiles,"Amunategui, 0, Centro Histórico De..."
Se Arrienda Departamento,$330.000,1 dormitorio,1 baño,29 m² útiles,"Santo Domigo, 1220, Centro Históri..."
Metro Santa Ana / Studio Amoblado / Sin Aval / Disp. Inmed.,$230.000,1 dormitorio,1 baño,26 m² útiles,"Amunátegui 695, Centro Histórico D..."
"Departamento En Arriendo 2d/2b/1est. Bellas Artes, Santiago",$490.000,2 dormitorios,2 baños,58 m² útiles,"Santo Domingo Con Mac Iver, Centro..."
Cerca Del Parque Forestal,$440.000,1 dormitorio,1 baño,48 m² útiles,"Miraflores 300 - 600, Centro Histó..."
Departamento De 1 Dormitorio 1 Baño Y 1 Estacionamiento,$470.000,1 dormitorio,1 baño,68 m² útiles,"Esmeralda 772, Centro Histórico De..."
"Oportunidad,se Arrienda Exelente Depto Cerca Metro Santa Ana",$385.000,1 dormitorio,1 baño,32 m² útiles,"Centro Histórico De Santiago, Sant..."
Primeros 2 Meses Con Descuento - Metro Plaza De Armas,$250.000,1 dormitorio,1 baño,37 m² útiles,"Morandé 600 - 900, Centro Históric..."
Se Arrienda Excelente Departamento En El Centro,$310.000,1 dormitorio,1 baño,35 m² útiles,"Centro Histórico De Santiago, Sant..."
"Excelente Departamento, Muy Central",$270.000,1 dormitorio,1 baño,29 m² útiles,"Mario Kreutzberger, 1500 - 1800, C..."
Céntrico Y Confortable En La Mejor Ubicacion,$315.000,1 dormitorio,1 baño,28 m² útiles,"Mario Kreutzberger 1520, 0, Centro..."
¡arrienda Tu Hogar En El Corazón De Santiago!,$390.000,2 dormitorios,2 baños,53 m² útiles,"Catedral, 1582, Centro Histórico D..."
"Depto En Piso 4, 1d+1b, A 2 Cuadras Metro Santa Ana",$250.000,1 dormitorio,1 baño,28 m² útiles,"Mario Kreutzberger 1558, Centro Hi..."
Depto En Santiago Centro Con Vista Y Comodidades Únicas,$460.000,2 dormitorios,2 baños,60 m² útiles,"Miraflores 300 - 600, Centro Histó..."
Amplio Departamento De 2 D 2b En Santiago (opción Amoblado),$450.000,2 dormitorios,2 baños,67 m² útiles,"Depto De 2d 2b, Centro Histórico D..."
"Arriendo En Edificio Grand Capital, Catedral 1402.",$500.000,2 dormitorios,1 baño,44 m² útiles,"Catedral 1402, Centro Histórico De..."
Metro Moneda,$365.000,1 dormitorio,1 baño,37 m² útiles,"Nueva San Martín 65, Centro Histór..."
Se Arrienda Departamento Metro Santa Ana,$250.000,1 dormitorio,1 baño,50 m² útiles,"Santo Domingo  1391, Centro Histór..."
Arriendo Monoambiente A Pasos Metro Santa Ana,$250.000,1 dormitorio,1 baño,20 m² útiles,"Mario Kreutzberger 1520, Centro Hi..."
Metro Moneda,$365.000,1 dormitorio,10 baños,37 m² útiles,"Nueva San Martín 65, Centro Histór..."
Luminoso Departamento,$290.000,1 dormitorio,1 baño,36 m² útiles,"Phillips 451, Centro Histórico De ..."
Home Muy Economico Centro!!!,$240.000,1 dormitorio,1 baño,27 m² útiles,"Mario Kreutzberger 1520, Centro Hi..."
Arriendo Departamento Mariposa 2d 2b En Pleno Centro De Stgo,$400.000,2 dormitorios,2 baños,48 m² útiles,"Morandé 617, Santiago, Chile, Cent..."
Departamento Mapocho San Martin Parque De Los Reyes,$270.000,1 dormitorio,1 baño,30 m² útiles,"San Martin, Centro Histórico De Sa..."
"Departamento En Arriendo 1 Dorm. 1 Estacionamiento, Santiago",UF10,1 dormitorio,1 baño,40 m² útiles,"San Martín Con Moneda, 1d &#43; 1b..."
Dpto 1d 1b 27 Mt2 Metro Santa Ana,$260.000,1 dormitorio,1 baño,27 m² útiles,"Klg - Lindo Dpto 1d/1b, Centro His..."
Departamento En Arriendo De 3 Dorm. En Santiago - Metro,$550.000,3 dormitorios,2 baños,65 m² útiles,"Monjitas 744, Centro Histórico De ..."
Departamento Amoblado Arriendo 2 Dorm. 2 Baños En Santiago,$650.000,2 dormitorios,2 baños,45 m² útiles,"Morande 626 Santiago, Centro Histó..."
Oficina O Home Studio En El Corazón De Santiago Centro,$290.000,1 dormitorio,1 baño,32 m² totales,"Mac Iver, Centro Histórico De Sant..."
"Metro Sta Ana Un Dormitorio Amplio, Instalacion De Lavadora",$245.000,1 dormitorio,1 baño,36 m² útiles,"Metro Sta Ana, Centro Histórico De..."
Departamento En Arriendo En Santiago,$450.000,2 baños,52 m² útiles,No disponible,"General Mackenna 1555, Centro Hist..."
Departamento En Arriendo En Santiago,$330.000,1 dormitorio,1 baño,33 m² útiles,"Mapocho 1450, Santiago, Centro His..."
Departamento En Arriendo De 1 Dorm. En Santiago,$440.000,1 dormitorio,1 baño,43 m² útiles,"Klg - Santo Dgo Con San Martín, Me..."
"Morande 924, Santiago. Metro Cal Y Canto",UF8,1 dormitorio,1 baño,29 m² útiles,Morande 924 A Pasos Del Metro Cal ...
"Dpto En Arriendo 2dorm. 2 Baño. Est, Calle Moneda, Santiago",$390.000,2 dormitorios,2 baños,49 m² útiles,"Calle Moneda 1617, Centro Históric..."
"Arriendo Hab/comercial 2dorm 1 Baño,calle Agustinas,santiago",$400.000,2 dormitorios,1 baño,56 m² útiles,"Agustinas Esquina Mac Iver, Santia..."
490.000 Cal Y Canto 2 Dormitorios 2 Baños Estacionamiento,$490.000,2 dormitorios,2 baños,56 m² útiles,"Metro Cal Y Canto, Centro Históric..."
"Arriendo 1 Dorm. 1 Baño ,calle Moneda, Stgo",$300.000,1 dormitorio,1 baño,34 m² útiles,"Moneda Con Tucapel Jimenez, Centro..."
Departamento En Arriendo De 2 Dorm. En Santiago,UF11,2 dormitorios,2 baños,43 m² útiles,Calle Morande A Pasos Del Metro Ca...
Departamento De 2 Dormitorios Y 2 Baños,$350.000,2 dormitorios,2 baños,47 m² útiles,"Teatinos 690, Centro Histórico De ..."
Departamento Arriendo 2 Dormitorios Amunategui Santo Domingo,$450.000,2 dormitorios,2 baños,52 m² útiles,"Amunátegui, Santo Domingo, Metro S..."
,$600.000,3 dormitorios,2 baños,60 m² útiles,Ca-arrienda Departamento Metro San...
,$370.000,2 dormitorios,2 baños,56 m² útiles,"Departamento Teatinos 690, 2dorm, ..."
Luminoso Depto. En Calle Huérfanos,$270.000,1 dormitorio,1 baño,28 m² útiles,"Huérfanos 574, Centro Histórico De..."
Excelente Departamento Metro Santa Ana,$230.000,1 dormitorio,1 baño,30 m² útiles,"Avenida Mapocho 1522, Centro Histó..."
Departamento En Arriendo De 1 Dormitorio En Santiago,$350.000,1 dormitorio,1 baño,36 m² útiles,Al Lado De La Estación De Metro Ca...
"Arriendo Casi Nuevo 1 D / 1 B En Amunategui, Santiago",$280.000,1 dormitorio,1 baño,34 m² útiles,Amunategui Y Rosas A Pasos Metro S...
Departamento En Arriendo De 1 Dorm. En Santiago,$330.000,1 dormitorio,1 baño,39 m² útiles,Arriendo De Departamento Semi Amob...
Departamento En Arriendo De 2 Dorm. En Santiago,$530.000,2 dormitorios,2 baños,60 m² útiles,"Rosas Y San Pablo, Centro Históric..."
"Departamento En Arriendo En Santiago 2d, Opcional Bodega",$390.000,2 dormitorios,1 baño,50 m² útiles,"General Mackenna, Centro Histórico..."
Departamento En Arriendo En Santiago,$230.000,1 dormitorio,1 baño,35 m² útiles,General Mackenna Con San Martin /m...
Departamento En Arriendo En Santiago,$260.000,1 dormitorio,1 baño,35 m² útiles,General Mackenna Con San Martin /m...
Calle San Pablo 1295 Metro Plaza De Armas 1d+1b,$200.000,1 dormitorio,1 baño,30 m² útiles,Calle San Pablo 1295  Metro Plaza ...
Depto Completamente Remodelado/ Metro Bellas Artes,$680.000,2 dormitorios,2 baños,80 m² útiles,"Miraflores, Centro Histórico De Sa..."
Departamento San Pablo/amunátegui,$320.000,1 dormitorio,1 baño,33 m² útiles,"San Pablo/amunátegui, Centro Histó..."
,$230.000,1 dormitorio,1 baño,20 m² útiles,"Amunátegui Esquina Rosas, Centro H..."
Se Arrienda Amplio Y Cómodo Depto Con Excelente Ubicacion,$500.000,2 dormitorios,2 baños,65 m² útiles,Se Arrienda Amplio  Y Comodo Depto...
,$270.000,1 dormitorio,1 baño,30 m² útiles,"Tucapel Jiménez Con Agustinas, Cen..."
Arreindo Departamento 01 Dormitorio,$350.000,1 dormitorio,1 baño,42 m² útiles,Arriendo Departamemto 01 Dormitori...
,$450.000,1 dormitorio,1 baño,32 m² útiles,Arriendo Departamento Amoblado De ...
,$390.000,2 dormitorios,1 baño,42 m² útiles,Práctico Dpto. Con 2 Hab. 1 Baño Y...
Arriendo Depto. 2d-1b+b Metro Santa Ana,$360.000,2 dormitorios,1 baño,42 m² útiles,"Metro Santa Ana, Centro Histórico ..."
Departamento En Arriendo De 2 Dorm. En Santiago,$460.000,2 dormitorios,1 baño,52 m² útiles,"Tucapel Jimenez/ Alameda, Centro H..."
Estudio Semiablado Centrico Metro,$240.000,1 dormitorio,1 baño,25 m² útiles,"Manuel Rodriguez - San Martin, Cen..."
,$500.000,2 dormitorios,2 baños,57 m² útiles,"Avenida Manuel Rodríguez Norte 39,..."
Acogedor Metro Bellas Artes,$370.000,1 dormitorio,1 baño,25 m² útiles,"Mosqueto 429 Metro Bellas Artes, C..."
Departamento Un Dormitorio Excelente Condición,$260.000,1 dormitorio,1 baño,30 m² útiles,"Mario Kreutzberger Con San Martin,..."
"Depto En Arriendo ( San Martin 841, Santiago Centro )",$550.000,2 dormitorios,2 baños,65 m² útiles,"San Martín 841 Santiago Centro, Ce..."
,$400.000,2 dormitorios,2 baños,43 m² útiles,Arrendamos Departamento Mariposa 2...
Departamento Catedral/teatinos,$250.000,1 dormitorio,1 baño,29 m² útiles,"Catedral/teatinos, Centro Históric..."
Departamento De Gran Dimension,UF7,1 dormitorio,1 baño,33 m² útiles,"Metro Plaza De Armas, Centro Histó..."
Departamento En Arriendo De 2 Dorm. Metro Santa Ana,$350.000,2 dormitorios,1 baño,44 m² útiles,"Metro Santa Ana, Centro Histórico ..."
Se Arrienda En Tucapel Jiménez 136,$260.000,1 dormitorio,1 baño,32 m² útiles,Se Arrienda En Tucapel Jiménez 136...
Lindo Y Luminoso Depto En Santiago Centro,$290.000,1 dormitorio,1 baño,39 m² útiles,"Alameda Moneda, Centro Histórico D..."
Home Studio Semi Amoblado,$280.000,1 dormitorio,1 baño,20 m² útiles,"Teatro Teletón, Centro Histórico D..."
"Amplio Y Luminoso Dpto, Buena Ubicación Metro Bellas Artes",$400.000,2 dormitorios,1 baño,48 m² útiles,"Enrique Mac Iver 300 - 600, Santia..."
Depto. 1 Dormitorio Catedral/teatinos,$310.000,1 dormitorio,1 baño,50 m² útiles,"Catedral 1310, Centro Histórico De..."
Departamento Mac-iver/monjitas,$600.000,2 dormitorios,2 baños,No disponible,"Mac-iver/monjitas, Centro Históric..."
Edificio Merced Vista Surponiente Piso 9,$285.000,1 dormitorio,1 baño,33 m² útiles,"Merced 562, Centro Histórico De Sa..."
Edificio General Mackenna Vista Norte Piso 7,$310.000,1 dormitorio,1 baño,32 m² útiles,"General Mackenna 1555, Centro Hist..."
Arriendo Depto. 2d 1b San Martín 870 Cerca Metro Santa Ana,$350.000,2 dormitorios,1 baño,43 m² útiles,"San Martín 870, Centro Histórico D..."
Remodelado Rosas 1339 Departamento 1 Dorm. Metro Santa Ana,$300.000,1 dormitorio,1 baño,33 m² útiles,"Rosas / Teatinos, Centro Histórico..."
"Magnífico Dpto 2d, 2b, Family Room, Bodega Y Estac, Stgo.",$620.000,2 dormitorios,2 baños,80 m² útiles,Magnífico Dpto Con Finas Terminaci...
Departamento De 1d Y 2b En Arriendo En Santiago Centro,$330.000,1 dormitorio,2 baños,51 m² útiles,"San Martin 841, Condominio Step, C..."
Edificio Morande Vista Poniente Piso 3,$280.000,1 dormitorio,1 baño,30 m² útiles,"Morande 617, Centro Histórico De S..."
Departamento En Arriendo De 1 Dorm. En Santiago,$300.000,1 dormitorio,1 baño,31 m² útiles,"Santo Domingo Con Amunategui, Cent..."
Departamento En Arriendo En Santiago,$290.000,1 dormitorio,1 baño,30 m² útiles,"Hermanos Amunategui Con Rosas, Cen..."
Departamento En Arriendo De 1 Dorm. En Santiago,$290.000,1 dormitorio,1 baño,30 m² útiles,"Hermanos Amunategui Con Rosas, Cen..."
Se Arrienda Céntrico Y Luminoso Dpto 1d 1b Y Terraza.,$300.000,1 dormitorio,1 baño,30 m² útiles,Se Vende Céntrico Y Luminoso Dpto ...
Edificio Morande Sur (1 Est.) Vista Sur Piso 4,$475.000,2 dormitorios,2 baños,49 m² útiles,"Morandé 776, Centro Histórico De S..."
Edificio Vista San Martín Vista Poniente Piso 4,$330.000,1 dormitorio,1 baño,31 m² útiles,"San Martín 811, Centro Histórico D..."
Edificio Morande Sur Vista Poniente Piso 16,$270.000,1 dormitorio,1 baño,23 m² útiles,"Morandé 776, Centro Histórico De S..."
Edificio Merced Piso 7,$330.000,1 dormitorio,1 baño,32 m² totales,"Merced 562, Centro Histórico De Sa..."
Edificio Vista San Martín Vista Oriente Piso 5,$265.000,1 dormitorio,1 baño,23 m² útiles,"San Martín 811, Centro Histórico D..."
Edificio Vista San Martín Vista Oriente Piso 8,$270.000,1 dormitorio,1 baño,23 m² útiles,"San Martín 811, Centro Histórico D..."
Edificio Merced (1 Bod.) Piso 17,$310.000,1 dormitorio,1 baño,35 m² totales,"Merced 562, Centro Histórico De Sa..."
"Lindo Departamento Amunategui/ Rosas, Metro Santa Ana",$300.000,1 dormitorio,1 baño,34 m² útiles,"Amunategui Con Rosas, Centro Histó..."
Edificio San Pablo Piso 7,$330.000,1 dormitorio,1 baño,32 m² útiles,"San Pablo 1295, Centro Histórico D..."
Departamento En Arriendo De 3 Dorm. En Santiago,$700.000,3 dormitorios,2 baños,120 m² útiles,"Plaza De Armas, Centro Histórico D..."
Edificio Av. Manuel Rodríguez Vista Sur Piso 21,$340.000,2 dormitorios,2 baños,43 m² útiles,"Av. Manuel Rodríguez 881, Centro H..."
Departamento En Arriendo De 2 Dorm. En Santiago,$400.000,2 dormitorios,2 baños,46 m² útiles,"Morande 707, Centro Histórico De S..."
Edificio San Martín Piso 11,$235.000,1 dormitorio,1 baño,No disponible,"San Martín 870, Centro Histórico D..."
Departamento En Arriendo En Santiago,$295.000,1 dormitorio,1 baño,35 m² útiles,Monjitas | A Pasos Metro Bellas Ar...
Morandé / Rosas Depto Arriendo De 1 Dorm. En Santiago,$300.000,1 dormitorio,1 baño,No disponible,"Morande - Rosas, Centro Histórico ..."
Edificio San Martin Vista Norte Piso 13,$310.000,1 dormitorio,1 baño,32 m² útiles,"San Martin 841, Centro Histórico D..."
Departamento Arriendo 1d/1b. Amunátegui/ Santiago,$300.000,1 dormitorio,1 baño,33 m² útiles,"Rosas/amunategui, Centro Histórico..."
Departamento Amoblado En Arriendo En Santiago,UF13,1 dormitorio,1 baño,40 m² útiles,"Mosqueto Y Merced, Centro Históric..."
Departamento En Arriendo De 1 Dorm. En Santiago,$280.000,1 dormitorio,1 baño,37 m² útiles,"General Mackenna, Centro Histórico..."
Edificio Morande Piso 3,$285.000,1 dormitorio,1 baño,No disponible,"Morande 617, Centro Histórico De S..."
Departamento En Arriendo De 1 Dorm. En Santiago,$360.000,1 dormitorio,1 baño,43 m² útiles,"Metro Santa Ana, Centro Histórico ..."
"San Martin Con San Pablo, Metro Sta Ana Y Cal Y Canto",$390.000,2 dormitorios,2 baños,50 m² útiles,"San Martín Con San Pablo, Centro H..."
Departamento En Arriendo De 1 Dorm. En Santiago,$330.000,1 dormitorio,1 baño,35 m² útiles,Agustinas Entre Estado Y San Anton...
Departamento En Arriendo De 1 Dorm. En Santiago,$290.000,1 dormitorio,1 baño,40 m² útiles,"Huerfanos Mac Iver, Centro Históri..."
