Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Departamento Metro Mirador,$300.000,1 dormitorio,1 baño,43 m² útiles,"Barcelona 160, Plaza Vespucio, La ..."
"Nuevo Estilo Mariposa 2 Dorm, Estac Y Bodega, Metro Morador",$520.000,2 dormitorios,2 baños,65 m² útiles,"Almahue 6424, Metro Mirador, La Fl..."
"Arriendo Depto 1d1b, Metro Rojas Magallanes, La Florida",$420.000,1 dormitorio,1 baño,40 m² útiles,"Vicuña Mackenna 8833, Rojas Magall..."
Departamento Interior En La Florida P/22,$220.000,1 dormitorio,1 baño,30 m² útiles,"José Miguel Carrera 1278, La Flori..."
Excelente Dpto 1d/1b Con Estacionamiento Y Bodega,$430.000,1 dormitorio,1 baño,33 m² útiles,"Colombia 7500 - 7800, Vicente Vald..."
"Arriendo Departamento En La Florida , Excelente Estado .",$560.000,3 dormitorios,2 baños,67 m² útiles,"Vicuña Mackenna  12017, Los Quilla..."
Excelente Dpto V. Mackenna Metro Quillayes La Florida,$500.000,3 dormitorios,2 baños,58 m² útiles,"Vicuña Mackenna, Rojas Magallanes,..."
"Nuevo Incluye Refrigerador, Microondas, Cortinas Y Luminaria",$339.000,1 dormitorio,1 baño,34 m² útiles,"Lía Aguirre 155, Plaza Vespucio, L..."
Metro Vicente Valdés - Amplio Departamento 3d 2b 1e 1b,$550.000,3 dormitorios,2 baños,72 m² útiles,"Vicente Valdés 89, Vicente Valdés,..."
"$380.000 Depto. 3d, 2° Piso Cerca Metro Bellavista De La Flo",$380.000,3 dormitorios,1 baño,52 m² útiles,"Yokohama 6829-6869, 8241615 La Flo..."
Arriendo Pieza Amoblada,$230.000,3 dormitorios,1 baño,50 m² útiles,"Avda La Florida  6500, Plaza Vespu..."
Departamento Nuevo 2d 2b Con Estacionamiento Y Bodega,$550.000,2 dormitorios,2 baños,55 m² útiles,"Av La Florida  9423, Rojas Magalla..."
Departamento En Arriendo En La Florida / Pid02063,$280.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo De 1 Dorm. En Santiago,$190.000,1 dormitorio,1 baño,No disponible,"Vicuña Mackenna 7633, Vicente Vald..."
Departamento En Arriendo De 1 Dorm. En Santiago,$304.000,1 dormitorio,1 baño,No disponible,"Vicuña Mackenna 7633, Vicente Vald..."
Departamento En Arriendo En La Florida / Pid02084,$245.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo En La Florida,$336.000,1 dormitorio,1 baño,No disponible,"Nueva Uno 6476, Plaza Vespucio, La..."
Departamento En Arriendo En La Florida,$410.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo De 1 Dorm. En La Florida,$344.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo En La Florida,$256.000,1 baño,No disponible,No disponible,"Nueva Uno 6476, Plaza Vespucio, La..."
Departamento En Arriendo En Santiago,$304.000,1 dormitorio,1 baño,No disponible,"Vicuña Mackenna 7633, Vicente Vald..."
Departamento En Arriendo En La Florida,$280.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo En La Florida / Pid02098,$245.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo En La Florida,$256.000,1 dormitorio,1 baño,No disponible,"Nueva Uno 6476, Plaza Vespucio, La..."
Departamento En Arriendo En La Florida / Pid01858,$380.000,1 dormitorio,1 baño,No disponible,"Nueva Uno 6476, Plaza Vespucio, La..."
Departamento En Arriendo De 2 Dorm. En La Florida / Pid02109,$368.000,2 dormitorios,1 baño,No disponible,"Vicuña Mackenna 7633, Vicente Vald..."
Departamento En Arriendo En La Florida / Pid01719,$450.000,2 dormitorios,1 baño,No disponible,"Rupanco 120, Plaza Vespucio, La Fl..."
Departamento En Arriendo En La Florida / Pid02106,$272.000,1 dormitorio,1 baño,No disponible,"Nueva Uno 6476, Plaza Vespucio, La..."
Con Ubicación Privilegiada Y Vista Oriente Hermoso Dep.,$530.000,3 dormitorios,2 baños,97 m² útiles,"Walker Martínez 1500 - 1800, La Fl..."
Con Vista Oriente Y Con Privilegiada Ubicación Luminoso Dep,$500.000,3 dormitorios,2 baños,94 m² útiles,"Walker Martínez 1500 - 1800, La Fl..."
Depto Entre Metro Pedrero Y Mirador,$350.000,3 dormitorios,2 baños,70 m² útiles,"Av. Vicuña Mackenna 5957, Metro Mi..."
Luminoso Depto A Pasos Metro Mirador Y Mall Florida Center,$310.000,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna Poniente 6436,..."
Depto En Arriendo 1d. 1b La Florida,$360.000,1 dormitorio,1 baño,34 m² útiles,"Vicuña Mackenna 6600 - 6900, Rojas..."
Hermoso Y Moderno Depto En La Florida.,$330.000,1 dormitorio,1 baño,32 m² útiles,"Rupanco 100, La Florida, Plaza Ves..."
"Departamento Ubicado Vicuña Mackenna Poniente, La Florida",$325.000,1 dormitorio,1 baño,54 m² útiles,"Av. Vicuña Mackenna Poniente, Plaz..."
Arriendo Lindo Departamento Primer Piso La Florida,$420.000,3 dormitorios,2 baños,50 m² útiles,"Avenida Tobalaba 7321, La Florida,..."
"Departamento 3 Dormitorios, 2 Baños, La Florida",$460.000,3 dormitorios,2 baños,65 m² útiles,"Rojas Magallanes 2400 - 2700, La F..."
Oferton X 6m ! Estudio Full Nuevo / Metro Bellavista,$270.000,1 dormitorio,1 baño,27 m² útiles,"Serafín Zamora 22, Plaza Vespucio,..."
Oferton X 6m ! Estudio Full / Metro Vicente Valdes,$270.000,1 dormitorio,1 baño,30 m² útiles,"Avenida Vicuña Mackenna 7770, La F..."
Gran Oportunidad En Inmejorable Barrio De La Florida,$500.000,3 dormitorios,2 baños,70 m² útiles,"Inés De Suárez 7500 - 7800, Vicent..."
Tranquila Ubicación Para Vivir 3d- 2b- 1e Y Una Bodega Subt.,$640.000,3 dormitorios,2 baños,71 m² útiles,"Inés De Suárez 7858, Vicente Valdé..."
"Ud. Se Merece Una Buena Ubicación Para Vivir Cómodo, 2d - 2b",$470.000,2 dormitorios,2 baños,60 m² útiles,"Av. Vicuña Mackenna Poniente 6600,..."
"Departamento Vicuña Mackenna 8833, Metro Rojas Magallanes",$400.000,1 dormitorio,1 baño,40 m² útiles,"Vicuña Mackenna 8833, Rojas Magall..."
"Cercano A Metro Bellavista, 3d-2b-1e Y 1bodega ,dos Terrazas",$510.000,3 dormitorios,2 baños,66 m² útiles,"Av. Vicuña Mackenna Ote. 7320, Pla..."
Ud. Se Merece Una Buena Ubicación 3d-2b-1e Y 1b.m.bellavista,$510.000,3 dormitorios,2 baños,66 m² útiles,"Av. Vicuña Mackenna Ote. 7320, Pla..."
"A Estrenar, Estupendo Departamento. La Florida",$320.000,1 dormitorio,1 baño,35 m² útiles,"Froilán Roa 5746, La Florida"
Atractivo Condom. Depto. 2d 2b 1e Y Bodega Buena Ubicación,$560.000,2 dormitorios,2 baños,50 m² útiles,"Alonso De Ercilla 8624, La Florida"
Fabulosa Ubicac. 2d-2b Y 1 Estac.cercano A Lineas Metro 4y4a,$450.000,2 dormitorios,2 baños,53 m² útiles,"Baltazar 7487, La Florida"
"Impecable Departamento 2d/2b, Colombia 7738, La Florida",$550.000,2 dormitorios,2 baños,47 m² útiles,"Colombia 7738, La Florida, Chile, ..."
Se Arrienda Departamento Studio Nueva Uno/ Froilán Lagos,$260.000,1 dormitorio,1 baño,29 m² útiles,Froilán Lagos Sepúlveda 1200 - 150...
Precioso Studio,$260.000,1 dormitorio,1 baño,27 m² útiles,"Av. Vicuña Mackenna Poniente 5862,..."
Departamento 2dormitorios 2 Baños Y Bodega En La Florida,$400.000,2 dormitorios,2 baños,58 m² útiles,"Avenida Vicuña Mackenna 6839, La F..."
Espectacular Departamento Metro Vicuña Mackenna ¡¡¡¡¡,$450.000,2 dormitorios,1 baño,50 m² útiles,"Colombia 6900 - 7200, La Florida"
"La Florida, Arriendo Depto 1 Estac, 1 Bod,  1 Dorm, 1 Baño.-",$300.000,1 dormitorio,1 baño,36 m² útiles,"Av. Vicuña Mackenna Poniente 6690,..."
"La Florida, Arriendo Depto. 1 Estac, 1 Bod.  1 Dorm, 1 Baño.",$250.000,1 dormitorio,1 baño,36 m² útiles,"Av. Vicuña Mackenna Poniente 6690,..."
Arriendo Departamento En La Florida 2 Dormitorios Alto Macul,$790.000,2 dormitorios,2 baños,80 m² útiles,"Sta. Sofía 6810, Jardines De La Vi..."
Arriendo Departamento En La Florida 2 Dormitorios Alto Macul,$770.000,2 dormitorios,2 baños,61 m² útiles,"Santa Sofía 6810, Lo Cañas - Alto ..."
"En Arriendo Depto. 1 Dorm. Walker Martínez, La Florida",$320.000,1 dormitorio,1 baño,31 m² útiles,"Condominio Walker Martínez 299, La..."
"Depto.  En Arriendo 2 Dorm. Av. Vicuña Mackenna, Providencia",$600.000,2 dormitorios,1 baño,70 m² útiles,"Vicuña Mackenna, Rojas Magallanes,..."
"Dpto. En Arriendo 1 Dorm. Av. Walker Martínez, La Florida.",$320.000,1 dormitorio,1 baño,31 m² útiles,"Walker Martínez 288, La Florida, C..."
"Dpto. En Arriendo 1 Dorm. Metro Vicuña Mackenna, La Florida",$320.000,1 dormitorio,1 baño,31 m² útiles,"Walker Martínez 288, La Florida, C..."
"Depto. En Arriendo 1 Dorm. Walker Martínez,  La Florida.",$320.000,1 dormitorio,1 baño,31 m² útiles,"Walker Martínez 288, La Florida, C..."
"Excelente Depto Con Patio,  Quincho, Estacionamientos.",$490.000,3 dormitorios,1 baño,72 m² útiles,"Avenida La Florida Lateral, Vicent..."
Arriendo Departamento 1d Y 1 B En Plaza Vespucio,$340.000,1 dormitorio,1 baño,37 m² útiles,"Lago Pirihueico 6502, Plaza Vespuc..."
Departamento 1h 1b Calle Barcelona La Florida (metro Mirador,$330.000,1 dormitorio,1 baño,32 m² útiles,"Barcelona 161, Plaza Vespucio, La ..."
"Departamento 1 Dormitorio, Estacionamiento Y Bodega",$390.000,1 dormitorio,1 baño,40 m² útiles,"Calle Nueva 141, Plaza Vespucio, L..."
Departamento 2d Y 1b En El Centro De La Comuna  La Florida,$390.000,2 dormitorios,1 baño,55 m² útiles,"Av. Vicuña Mackenna Ote. 7320, Pla..."
Arriendo Departamento En La Florida,$600.000,2 dormitorios,2 baños,55 m² útiles,"Barcelona 161, La Florida, Plaza V..."
Departamento En Arriendo Sin Comisión.,$400.000,3 dormitorios,2 baños,50 m² útiles,"Av. Diego Portales 1073, Los Quill..."
Departamento 1 Dormitorio 1 Baño La Florida,$370.000,1 dormitorio,1 baño,33 m² útiles,"Vicuña Mackenna Poniente 6130, Met..."
Arriendo Depto. 2d 2b 1e Ggcc Incluido,$650.000,2 dormitorios,2 baños,54 m² útiles,"Alonso De Ercilla Sn, Vicente Vald..."
Departamento En Perfectas Condiciones,UF12,2 dormitorios,1 baño,42 m² útiles,"Avenida Vicuña Mackenna 7801, La F..."
Depto 1d 1b La Florida Cerca Metro (opción Estacionamiento),$320.000,1 dormitorio,1 baño,34 m² útiles,"Av. Departamental 1475, Santiago, ..."
Amplio Depto De 1 Dormitorio A Pasos De Metro Los Quillayes,$400.000,1 dormitorio,1 baño,40 m² útiles,"C. 2 33, Santiago, La Florida, Los..."
Depto Arriendo Metro Bellavista La Florida,$550.000,3 dormitorios,2 baños,66 m² útiles,Avenida Vicuña Mackenna Oriente 73...
Departamento La Florida 3d-2b-1e Froilán Roa,$600.000,3 dormitorios,2 baños,70 m² útiles,"Froilán Roa Sn, Plaza Vespucio, La..."
"Departamento Froilan Roa, La Florida",$460.000,2 dormitorios,2 baños,45 m² útiles,"Froilán Roa 5780, La Florida"
Departamento De 1 Año 3d + 2b Sector Tranquilo 2 Terrazas,$700.000,3 dormitorios,2 baños,73 m² útiles,"Sta. Victoria 9615, La Florida, La..."
Arriendo Departamento En La Florida 1 Hab + 1 Baño + 1 Estac,$430.000,1 dormitorio,1 baño,31 m² útiles,"Froilán Roa 5746, La Florida"
Depto 1h+1b,$530.000,3 dormitorios,2 baños,60 m² útiles,"Walker Martínez 750, La Florida"
"Arriendo Depto 4to Piso La Florida, A Pasos Metro Pedreros",$460.000,2 dormitorios,2 baños,54 m² útiles,Av. Vicuña Mackenna Poniente 5700 ...
Departamento 2 Dormitorios 2 Baños,$470.000,2 dormitorios,2 baños,60 m² útiles,"Av Punta Arenas 6600, Plaza Vespuc..."
¡hermoso Departamento Nuevo En Arriendo!  La Florida,$370.000,1 dormitorio,1 baño,30 m² útiles,"Av. Vicuña Mackenna Poniente 6689,..."
Departamento Vicente Valdés La Florida,$330.000,1 dormitorio,1 baño,42 m² útiles,"Vicente Valdes 87 Sn, Vicente Vald..."
Departamento Tipo Mariposa 2d +2b,UF4.450,2 dormitorios,2 baños,53 m² útiles,"Almahue 6424, Metro Mirador, La Fl..."
"Se Arrienda Dpto, A 10 Min Metro, Frente A Plaza Y Cancha.",$260.000,2 dormitorios,1 baño,35 m² útiles,"Sta Raquel 4549, 8310919 La Florid..."
Amplio Departamento En La Florida,$450.000,2 dormitorios,1 baño,60 m² útiles,"San Jorge 930, Los Quillayes, La F..."
Se Arrienda Departamento Hermoso Y Barato,$420.000,2 dormitorios,2 baños,57 m² útiles,"José Miguel Carrera, Trinidad, La ..."
Departamento Amoblado,$280.000,1 dormitorio,1 baño,20 m² útiles,"Fresia Sn, Plaza Vespucio, La Flor..."
Dueño Arrienda Dp Vicente Valdes,$430.000,2 dormitorios,2 baños,45 m² útiles,"Las Acacias, Vicente Valdés, La Fl..."
Departamento Nuevo 1d1b + Est Y Bod - Metro Mirador,$325.000,1 dormitorio,1 baño,32 m² útiles,"Av. Vicuña Mackenna Ote. 6617, Pla..."
Arriendo Depto Dia Y/o Mes Amoblado Don Vicente La Florida,$550.000,2 dormitorios,1 baño,40 m² útiles,"Av. Vicuña Mackenna 7801, Vicente ..."
"Departamento Acogedor, Cercano Metro Mirador",$315.000,1 dormitorio,1 baño,34 m² útiles,"Vicuña Mackenna 6187, Rojas Magall..."
"Vicuña Mackenna 7492 1014, La Florida",$370.000,2 dormitorios,1 baño,48 m² útiles,"Vicuña Mackenna 7492, Rojas Magall..."
Amplio Departamento En La Florida,$600.000,3 dormitorios,2 baños,78 m² útiles,"Vicuna Mackenna 2004, Metro Mirado..."
"Departamento , Est Y Bodega Calle Colombia La Florida",$450.000,1 dormitorio,1 baño,35 m² útiles,"Colombia  7738, Vicente Valdés, La..."
Precioso Y Acogedor Departamento 4d En La Florida,$650.000,4 dormitorios,2 baños,80 m² útiles,"Av. Vicuña Mackenna Ote. 6180, 826..."
Gran Oportunidad Home Estudio En La Florida,$310.000,1 baño,26 m² útiles,No disponible,"Paraguay 9000, Rojas Magallanes, L..."
A Estrenar Piso 22°  Vista Norte Despejada - Soleado,$300.000,1 dormitorio,1 baño,32 m² útiles,"Av. Departamental 1475, Dto 2203, ..."
"Depto 1d+ Opción A Estac, Vista Despejada. Vicente Valdés.",$350.000,1 dormitorio,1 baño,38 m² útiles,"Las Acacias 7800, Vicente Valdés, ..."
Departamento 3 Dormitorios 2 Baños + Sala Estar + Terraza,$1.200.000,3 dormitorios,2 baños,130 m² útiles,"Camino Del Monte 6100, Lo Cañas - ..."
"Departamento Metro Rojas Magallanes, 2 Dormitorios, 2 Baños",$550.000,2 dormitorios,2 baños,53 m² útiles,"Vicuña Mackenna 8840, Rojas Magall..."
Departamento Excelente Conectividad En La Florida 3d 2b,$615.000,3 dormitorios,2 baños,74 m² útiles,"Vicuña Mackenna  7735, Vicente Val..."
Arriendo Dpto En La Florida 2d/2b/estacionamiento,$440.000,2 dormitorios,2 baños,55 m² útiles,"Okinawa  6930, Plaza Vespucio, La ..."
Excelente Departamento Metro Vicente Valdés L4. La Florida.,$350.000,1 dormitorio,1 baño,35 m² útiles,"Vicente Valdés 1 - 300, Vicente Va..."
"Quieres Conectividad ? Quieres Seguridad Y Comodidad, 1d-1b",$345.000,1 dormitorio,1 baño,32 m² útiles,"Av. Vicuña Mackenna 7770, Vicente ..."
Arriendo Depto Con Excelente Conectividad En La Florida,$400.000,2 dormitorios,1 baño,51 m² útiles,"Av. Vicuña Mackenna Ote. 7770, Vic..."
"Departamento De 3d, 2b, 1e Y Bodega - La Florida",$500.000,3 dormitorios,2 baños,60 m² útiles,"Av. Punta Arenas 6600, Plaza Vespu..."
Arriendo Depto La Florida 1d 1b (opcional Estacionamiento),$340.000,1 dormitorio,1 baño,34 m² útiles,"Av. Departamental 1475, Santiago, ..."
Arriendo Departamento A Pasos De Metro Vicente Valdes,$405.000,1 dormitorio,1 baño,42 m² útiles,"Las Acacias 7800, Vicente Valdés, ..."
"Departamento 2d2b En La Florida, Metro Macul",$400.000,2 dormitorios,2 baños,42 m² útiles,"Lago Pirihueico 6502, Plaza Vespuc..."
Arriendo Excelente Departamento Frente Mall Florida Center,$550.000,3 dormitorios,2 baños,68 m² útiles,"Av. Vicuña Mackenna Poniente 6180,..."
Departamento 1d1b,$330.000,1 dormitorio,1 baño,35 m² útiles,"Exequiel Fernández 6200, Metro Mir..."
Se Arrienda Departamento En La Florida,$480.000,2 dormitorios,1 baño,48 m² útiles,"Santa Victoria  9615, La Florida A..."
Oferta Solo Por Este Findesemana Y Sin Comisión,$300.000,1 dormitorio,1 baño,26 m² útiles,"Serafín Zamora 22, La Florida, Chi..."
"Se Arrienda Dpto En Edificio Nuevo 2d+2b+1e $600.000,",$600.000,2 dormitorios,2 baños,56 m² útiles,"Colombia 7664, Vicente Valdés, La ..."
Departamento 3 Dormitorios 1 Baño Estac. Y Bodega,$500.000,3 dormitorios,1 baño,56 m² útiles,"Diego Portales 1486, Los Quillayes..."
Departamento Excelente Ubicación Comuna De La Florida,$450.000,2 dormitorios,2 baños,56 m² útiles,"Walker Martinez  750, Plaza Vespuc..."
"Departamento 1d-1b, Excelente Vista.",$300.000,1 dormitorio,1 baño,33 m² útiles,"Froilan Lagos Sepulveda 1500, Plaz..."
"Cómodo Departamento 2 Dormitorios, Excelente Ubicación",$400.000,2 dormitorios,1 baño,60 m² útiles,"Teniente Rolando Frodden 1679-d, P..."
"Buen Departamento, Excelente Barrio Residencial.",$420.000,2 dormitorios,1 baño,65 m² útiles,"Alonso De Ercilla 8000, Vicente Va..."
"Departamento 3d, 2b, 1e",$520.000,3 dormitorios,2 baños,62 m² útiles,"Brasil 9121, Rojas Magallanes, La ..."
Amplio Departamento A Pasos De Metro Mirador,$340.000,2 dormitorios,1 baño,45 m² útiles,"Av. Vicuña Mackenna Poniente 6299,..."
"Hermoso Departamento 1d 1b, Excelente Estado",$350.000,1 dormitorio,1 baño,40 m² útiles,"Barcelona 160, Plaza Vespucio, La ..."
Departamento En La Florida 2d 1b A Pasos Del Metro Mirador.,$420.000,2 dormitorios,1 baño,47 m² útiles,"Almahue, Metro Mirador, La Florida"
Arriendo Departamento 1dormitorio 1baño,$320.000,1 dormitorio,1 baño,27 m² útiles,"Froilán Lagos Con Vespucio, Plaza ..."
,$460.000,2 dormitorios,2 baños,62 m² útiles,Depto 2d Amplios /2b / E Y B Metro...
Departamento En Arriendo En La Florida / Pid02117,$328.000,1 dormitorio,1 baño,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo De 2 Dorm. En La Florida / Pid02116,$400.000,2 dormitorios,2 baños,No disponible,"Lia Aguirre 155, Plaza Vespucio, L..."
Departamento En Arriendo De 2 Dorm. En La Florida,$450.000,2 dormitorios,2 baños,52 m² útiles,Cercano A Tobalaba Y Walker Martín...
Arriendo Departamento Mariposa 2d-2b,$450.000,2 dormitorios,2 baños,52 m² útiles,"Santa Amalia, 3500, La Florida Alt..."
Departamento En Arriendo De 3 Dorm. En La Florida,$550.000,3 dormitorios,1 baño,46 m² útiles,"Av. Vicuña Mackenna, La Florida"
Promocion Dep 2d+2b+1e+1b,$460.000,2 dormitorios,2 baños,53 m² útiles,"Las Acacias, 7500 - 7800, Vicente ..."
Departamentos Nuevos En Arriendo En La Florida,$365.000,1 dormitorio,1 baño,7 m² útiles,"Exequiel Fernández 6100, Metro Mir..."
