Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Departamento En Arriendo De 2 Dorm &#43; Estac &#43; Bod,UF14,2 dormitorios,1 baño,45 m² útiles,"Esquina Monseñor Aguirre, Metro Mo..."
Edificio Gral. José Artigas (1 Est. 1 Bod.) Vista Surorien,$715.000,2 dormitorios,2 baños,56 m² útiles,"Gral. José Artigas 3082, Plaza Ñuñ..."
Hermoso Depto 2d2b Dublé Almeyda Ñuñoa Seguridad 24/7,$600.000,2 dormitorios,2 baños,No disponible,"Dublé Almeyda 2200, Metro Ñuñoa, Ñ..."
Departamento En Arriendo En Ñuñoa,$630.000,2 dormitorios,2 baños,51 m² útiles,"Virgilio Arias Con Las Palmeras, J..."
"Los 3 Antonios 536, Recien Pintado, Tres Dorm. En Ñuñoa,",$560.000,3 dormitorios,1 baño,60 m² útiles,"Jose Dgo Cañas, Los 3 Antonios, Av..."
Departamento En Arriendo Estilo Mariposa 2d/2b/1e,$520.000,2 dormitorios,2 baños,50 m² útiles,"Edificio Viva Zañartu, Estadio Nac..."
Edificio San Eugenio Piso 6,$290.000,1 dormitorio,1 baño,23 m² totales,"San Eugenio 1551, Parque San Eugen..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$630.000,2 dormitorios,2 baños,56 m² útiles,"Excelente, Estilo Mariposa Casi Nu..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$700.000,2 dormitorios,2 baños,No disponible,"Seminario/av. Irarrazaval, Metro I..."
Departamento En Arriendo En Ñuñoa,$800.000,3 dormitorios,2 baños,80 m² útiles,"Los Cerezos / Dublé Almeyda, Villa..."
Departamento En Arriendo En Ñuñoa,$450.000,1 dormitorio,1 baño,33 m² útiles,"Villa Los Alerces, Juan Gómez Mill..."
Rico Departamento En Arriendo. Chile España Ñuñoa,$500.000,1 dormitorio,1 baño,38 m² útiles,"Chile España 250, Plaza Ñuñoa, Ñuñ..."
Depto 1 Dorm &#43; 1 Baño En Arriendo &#43; Estacionamiento,$440.000,1 dormitorio,1 baño,36 m² útiles,"Metro Chile España, Plaza Ñuñoa, Ñ..."
Departamento Nuevo En Arriendo De 1 Dorm. En Ñuñoa,$420.000,1 dormitorio,1 baño,31 m² útiles,"Estadio Nacional, Estadio Nacional..."
Amoblado 2 Dorm En Plaza Ñuñoa,UF22,2 dormitorios,2 baños,70 m² útiles,Dpto Amoblado Dos Dormitorios Mari...
"Metro Irarrazabal Arriendo De 1 Habitación,1 Baño En Ñuñoa,",$499.000,1 dormitorio,1 baño,37 m² útiles,José Domingo Caña A Pasos De Metro...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF13,1 dormitorio,1 baño,40 m² útiles,"Antonio Varas, Metro Ñuñoa, Ñuñoa"
1 Hab. Baño Y Terraza Doble. Opción Estacionamiento Y Bodega,$330.000,1 dormitorio,1 baño,33 m² útiles,"Metro Rodrigo De Araya, Estadio Na..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,UF26,2 dormitorios,2 baños,94 m² útiles,"Irarrázabal - Jorge Monckeberg, Pa..."
"Departamento Un Dorm, Estac Y Bodega En Arriendo En Ñuñoa",$460.000,1 dormitorio,1 baño,33 m² útiles,"Doctor Johow/plaza Ñuñoa, Juan Góm..."
Departamento En Arriendo De 2d 1 B. En Ñuñoa,$650.000,2 dormitorios,2 baños,54 m² útiles,Arriendo Amplio Dpto 2d/2b/1e/1b $...
2 Hab 1 Baño Y 2 Hab 2 Baños,$422.500,2 dormitorios,1 baño,44 m² útiles,Departamento 2 Habitaciones Y Baño...
Nuevo Estilo Mariposa 2 Hab. 2 Baños 64 M2 Opcion Est. Y Bod,$488.000,2 dormitorios,2 baños,64 m² útiles,Departamento Estilo Maripoza Metro...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF13,1 dormitorio,1 baño,37 m² útiles,Departamento 1d/1b/est En Emilio V...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF11,1 dormitorio,40 m² útiles,No disponible,"Irarrazaval, Seminario¡¡¡¡, Metro ..."
"Hermoso Nuevo Departamento En Edificio M, Ñuñoa",$700.000,2 dormitorios,2 baños,50 m² útiles,"Virginio Arias 1371, Juan Gómez Mi..."
Departamento Ñuñoa 2d+1b+est+bod Av. Irarrazabal,$620.000,2 dormitorios,1 baño,60 m² útiles,"Augusto Villanueva 33, Parque Juan..."
"Arriendo Luminoso Dpto. 3d/2b, Exequiel Fdez.",$770.000,3 dormitorios,2 baños,80 m² útiles,Exequiel Fernández / Eduardo Casti...
Amplio Estudio En Plaza Ñuñoa (57619),$450.000,1 dormitorio,1 baño,35 m² útiles,"Arriendo Estudio En Plaza Ñuñoa, P..."
Arriendo Depto Estudio En Ñuñoa (58097),$370.000,1 dormitorio,1 baño,25 m² útiles,Arriendo Estudio En Metro Irarráza...
"Tour Virtual // 1d1b1e, Piso 13 (54618)",$395.000,1 dormitorio,1 baño,30 m² útiles,Tour Virtual // Nuevo - Estacionam...
"Bremen/est. Solitaria, Elegante  Y   Amplio (54782)",UF16,1 dormitorio,1 baño,46 m² útiles,"Bremen/est. Solitaria, Elegante  Y..."
Ñuñoa Con Estacionamiento  (50241),$600.000,1 dormitorio,1 baño,42 m² útiles,"Ñuñoa 1 Dormitorio, Estadio Nacion..."
Arriendo Depto 1d  En Plaza Ñuñoa (58100),$450.000,1 dormitorio,1 baño,60 m² útiles,Arriendo Depto De 1d En Plaza Ñuño...
Metro Monseñor Eyzaguirre (48405),$750.000,2 dormitorios,2 baños,75 m² útiles,"Departamento Amoblado Ñuñoa, Metro..."
"Departamento Frente Parque San Eugenio, Ñuñoa (50146)",$550.000,2 dormitorios,1 baño,51 m² útiles,"Departamento 2d, San Eugenio, Ñuño..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$370.000,1 dormitorio,1 baño,32 m² útiles,Metro Rodrigo De Araya - Ñuble / P...
"Se Arrienda Dpto 1d1b1e 1bod Zañartu, Ñuñoa (55769)",$380.000,1 dormitorio,1 baño,37 m² útiles,Se Arrienda Dpto 1d1b1e 1bod Zañar...
Departamento En Arriendo De 2 Dormitorios En Ñuñoa,UF20,2 dormitorios,1 baño,80 m² útiles,"Antonio Varas 2585, Metro Monseñor..."
Guillermo Mann // Ñuñoa  (57571),$390.000,1 dormitorio,1 baño,30 m² útiles,"Guillermo Mann // Ñuñoa, Estadio N..."
Luminoso Departamento Ramon Cruz Con Rodrigo De Araya Ñuñoa,$485.000,3 dormitorios,1 baño,68 m² útiles,"Pje. 34 1782, 7.8e+06 - 7.8003e+06..."
Arriendo Departamento En Ñuñoa (58101),$390.000,1 dormitorio,1 baño,33 m² útiles,Arriendo Depto De 1 Dormitorio En ...
Augusto Villanueva / Diagonal Oriente / Julio Zegers,$710.000,3 dormitorios,2 baños,78 m² útiles,"Augusto Villanueva 399, Parque Jua..."
"Oferta Studio Metro Plaza Egaña, Estacionamiento Y Bodega",UF11,1 dormitorio,1 baño,26 m² útiles,Metro Mall Plaza Egaña / Irarrázav...
Amplia Terraza (45073),$750.000,2 dormitorios,2 baños,70 m² útiles,"Departamento Monseñor Eyzaguirre, ..."
"Arriendo Depto 1d/1b, Excelente Vista Y Ubicación",$450.000,1 dormitorio,1 baño,40 m² útiles,"Suecia 2955, Plaza Ñuñoa, Ñuñoa"
"Maravilloso Depto Estilo Mariposa Barrio Italia, Ñuñoa",$700.000,2 dormitorios,2 baños,52 m² útiles,"Emilio Vaisse 760, Ñuñoa, Metro Ir..."
Departamento Arriendo 2 Dormitorios 2 Baños Ñuñoa,$873.646,2 dormitorios,2 baños,58 m² útiles,"Cercano A Metro Ñuñoa, Metro Ñuñoa..."
Departamento Arriendo 2 Dormitorios 2 Baños Ñuñoa,$873.646,2 dormitorios,2 baños,58 m² útiles,"Cercano A Metro Ñuñoa, Metro Ñuñoa..."
Arriendo Depto Amoblado 1 Habitación - Romeo Salinas (5230),$600.000,1 dormitorio,1 baño,41 m² útiles,"Romeo Salinas 1529, Amapolas, Ñuñoa"
Arriendo Depto Amoblado 2 Habitaciones J. Washington (5278),$720.000,2 dormitorios,2 baños,60 m² útiles,"Jorge Washington 400, Plaza Ñuñoa,..."
Departamento Arriendo 1 Dormitorio Metro Ñuñoa Ñuñoa,$659.636,1 dormitorio,1 baño,36 m² útiles,"Cercano A Metro Ñuñoa, Metro Ñuñoa..."
Arriendo Depto 2d-2b- Ñuñoa-zañartu,$540.000,2 dormitorios,2 baños,55 m² útiles,"Zañartu -vicuña Mackenna, Estadio ..."
Arriendo Depto 1d-1b- Metro Ñuble,$400.000,1 dormitorio,1 baño,32 m² útiles,Zañartu-vicuña Mackenna-metro Ñubl...
Arriendo Departamento 1 Dormitorio 1 Baño Estadio Nacional,$510.000,1 dormitorio,1 baño,41 m² útiles,"Metro Estadio Nacional, Estadio Na..."
"Departamento En Arriendo De 2d&#43;2b José Domingo Cañas, Ñu",$650.000,2 dormitorios,2 baños,52 m² útiles,"José Domingo Cañas 300-500, Metro ..."
Departamento En Arriendo 2 Habitaciones En Ñuñoa,$575.000,2 dormitorios,2 baños,55 m² útiles,Exequiel Fernandez Con Av Rodrigo ...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$435.000,1 dormitorio,1 baño,1 m² totales,"Exequiel Fernández 2000 , Ñuñoa, E..."
Hermoso Departamento 2d-2b Metro Ñuble -ñuñoa,$445.000,2 dormitorios,2 baños,47 m² útiles,Metro Ñuble/ Avda. Vicuña Mackenna...
Ref:64084**           Arriendo Dpto En Ñuñoa 2d+1b+estaciona,$500.000,2 dormitorios,1 baño,49 m² útiles,"Av. José Pedro Alessandri 900, Jua..."
Ref:66021**     Depto Nuevo De 1 Habitacion 1 Baño A Pasos D,$450.000,1 dormitorio,1 baño,38 m² totales,"Lincoyan 1001, Metro Monseñor Eyza..."
Ref:14573**                Departamento Mariposa Cercano A M,$570.000,2 dormitorios,2 baños,60 m² útiles,"Zañartu 980, Estadio Nacional, Ñuñ..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$750.000,2 dormitorios,2 baños,70 m² útiles,"Hamburgo, Plaza Egaña, Ñuñoa"
Departamento 2 Dormitorios Ñuñoa,$562.579,2 dormitorios,2 baños,62 m² útiles,"Cercano A Estadio Nacional, Estadi..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$470.000,1 dormitorio,1 baño,39 m² útiles,"San Eugenio Con Carlos Dittborn, P..."
Departamento En Arriendo De 1 Dormitorio 1 Baño En Ñuñoa,$450.000,1 dormitorio,1 baño,37 m² útiles,Av. José Pedro Alessandri Con Av. ...
Se Arrienda Departamento Ñuñoa,$580.000,2 dormitorios,2 baños,53 m² útiles,"Av Matta 040, Metro Irarrázaval, Ñ..."
Para Estudiantes Dpto Amoblado Con Gastos Incluidos -1d,$500.000,1 dormitorio,1 baño,40 m² útiles,Montenegro - Metro Principe De Gal...
Oportunidad Departamento En Arriendo De 1 Dorm. En Ñuñoa,$690.000,1 dormitorio,1 baño,46 m² útiles,"A Cuatro Cuadras De Av. Ossa, Plaz..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$750.000,2 dormitorios,2 baños,68 m² útiles,"Exequiel Fernandez, Plaza Ñuñoa, Ñ..."
"Arriendo Departamento 2 Dormitorios 1baño, Avda Italia,ñuñoa",$650.000,1 baño,55 m² útiles,No disponible,"Avda Italia, Metro Irarrázaval, Ñu..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$650.000,2 dormitorios,2 baños,58 m² útiles,"Dublé Almeyda, Parque Juan Xxiii, ..."
Ref:66562**     Comodo Y Amplio  Departamento Amoblado,$480.000,1 dormitorio,1 baño,36 m² totales,"Zañartu 2075, Estadio Nacional, Ñu..."
Departamento En Arriendo En Ñuñoa,$700.000,3 dormitorios,2 baños,80 m² útiles,"Av San Eugenio, Parque San Eugenio..."
Ref:62088**     Hermoso Dpto De 2d+2b+bod. Con Excelente Con,$432.000,2 dormitorios,2 baños,54 m² totales,"Zañartu 2203, Estadio Nacional, Ñu..."
,$340.000,1 dormitorio,1 baño,34 m² útiles,"Estadio Nacional / Los Alerces, Es..."
(adm) Depto A Estrenar 2hab + 2b Ñuñoa M. Ñuble,$513.000,2 dormitorios,2 baños,60 m² útiles,"San Eugenio 1485, Parque San Eugen..."
(adm) Departamento Nuevo A Estrenar 2d+ 1 B - Metro Ñuble,$456.000,2 dormitorios,1 baño,53 m² útiles,"San Eugenio 1485, Parque San Eugen..."
(adm) Departamento Nuevo A Estrenar 2d+2b - M. Ñuble,$513.000,2 dormitorios,2 baños,60 m² útiles,"San Eugenio 1485, Parque San Eugen..."
"(adm) Depto A Estrenar Tipo Estudio. Ñuñoa, M. Ñuble",$323.000,1 dormitorio,1 baño,28 m² útiles,"San Eugenio 1485, Parque San Eugen..."
Impecable Depto. Cerca Pza Egaña. Vista Despejada. Piso Alto,$520.000,1 dormitorio,1 baño,43 m² útiles,"Av. Irarrázaval 5100 - 5400, Plaza..."
(adm) Departamento Estudio Nuevo A Estrenar- M. Ñuble,$323.000,1 dormitorio,1 baño,28 m² útiles,"San Eugenio 1485, Parque San Eugen..."
"Metro Plaza Egaña 2d2b + Bdga, Ñuñoa",$550.000,2 dormitorios,2 baños,56 m² útiles,"Av. Irarrázaval 5150, La Reina, Ñu..."
Departamento En Arriendo De 4 Dorm. En Ñuñoa,$1.200.000,4 dormitorios,3 baños,106 m² útiles,"Regina Pacis - Holanda, Ñuñoa"
Departamento Ubicado En Zañartu - Ñuñoa,$350.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu, 0, Estadio Nacional, Ñuñoa"
Matta Con Vicuña. Metro Irarrazaval.,$450.000,2 dormitorios,1 baño,45 m² útiles,"Av. Manuel Antonio Matta 040, Metr..."
"Departamento Interior, Amplio Y Luminoso",UF20,3 dormitorios,2 baños,70 m² útiles,"Enrique Richard 3000 - 3300, Plaza..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$720.000,1 dormitorio,1 baño,40 m² útiles,"Irarrázaval - Pedro De Valdivia, M..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$600.000,2 dormitorios,2 baños,No disponible,Exequiel Fernández - Juan Gómez Mi...
Departamento En Arriendo De 2 Dormitorios En Ñuñoa,$550.000,2 dormitorios,2 baños,54 m² útiles,"Bremen / Plaza Montt, Plaza Egaña,..."
"1 Dormitorio, Vista Norte En Cómodo Balcón.",$500.000,1 dormitorio,1 baño,40 m² útiles,"Manuel De Salas 1 - 300, Plaza Ñuñ..."
Cómodo Departamento En Irarrázaval Cercano Al Metro Ñuñoa,$450.000,1 dormitorio,1 baño,32 m² útiles,"Av. Irarrázaval 1970, Metro Monseñ..."
Departamento Nuevo 1 D 1b E Y B En Ñuñoa,$450.000,1 dormitorio,1 baño,31 m² útiles,Departamento Nuevo / 1d 1b Estacio...
Departamento En Arriendo En Ñuñoa,UF12,1 dormitorio,1 baño,30 m² útiles,"Coventry / Av. Irarrazaval, Ñuñoa"
Arriendo De 1 Dorm Y Estacionamiento. 3 Antonios Metro Ñuñoa,$500.000,1 dormitorio,1 baño,37 m² útiles,Amplio Departamento De 1 Dormitori...
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$1.149.000,3 dormitorios,3 baños,123 m² útiles,Francisco De Villagra Con Nuncio L...
"2 Dorm, 2 Baños, 2 Estac, Bodega. Irarrázaval A. Varas",$650.000,2 dormitorios,2 baños,65 m² útiles,"2 Dormitorios, 2 Baños, 2 Estacion..."
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$650.000,3 dormitorios,2 baños,63 m² útiles,Salvador A 1 Cuadra De Irarrazaval...
Departamento En Arriendo En Ñuñoa,$490.000,1 dormitorio,1 baño,35 m² útiles,Próximo A Estaciones Del Metro Vil...
"(adm) Depto A Estrenar 2hab + 1b Ñuñoa,  Metro Ñuble",$456.000,2 dormitorios,1 baño,53 m² útiles,"San Eugenio 1485, Parque San Eugen..."
Amplio Departamento En Arriendo De 3 Dorm. En Ñuñoa,$950.000,3 dormitorios,2 baños,140 m² útiles,Manuel De Salas / Alcaldesa Balbin...
Cómodo Departamento 1 Dormitorio A Pasos Estación De Metro,$400.000,1 dormitorio,1 baño,36 m² útiles,Cómodo Departamento A Pasos De Est...
Departamento En Arriendo De 2 Dorm. En Ñuñoa,UF12,2 dormitorios,1 baño,50 m² útiles,Juan Enrique Concha Con Dublé Alme...
Departamento Duplex 90 M2 Villa Olímpica,$660.000,3 dormitorios,2 baños,90 m² útiles,"Platón 924, Estadio Nacional, Ñuñoa"
"Departamento Amoblado En Ñuñoa, Límite Con Providencia",$760.000,2 dormitorios,2 baños,65 m² útiles,"Villaseca 900 - 1200, Metro Ñuñoa,..."
Amplio Departamento Antiguo Remodelado,$700.000,3 dormitorios,2 baños,60 m² útiles,"Luis Uribe 2400 - 2700, Metro Ñuño..."
Depto. En Condominio Con Lindos Jardines Y Plaza Interior,$720.000,3 dormitorios,2 baños,72 m² útiles,"Avenida Sucre, Metro Monseñor Eyza..."
Departamento Interior En Casa. Sólo Mujeres.,$320.000,1 dormitorio,1 baño,20 m² útiles,"Diag. Ote. 1721, 7770037 Santiago,..."
Depto 1d 1b. Cercano A Metro. Ñuñoa. 50% Dcto X Primer Mes,$330.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 980, Estadio Nacional, Ñuñ..."
Se Arrienda Departamento En Ñuñoa,$740.000,2 dormitorios,2 baños,45 m² útiles,"Estadio Nacional, Ñuñoa"
Se Arrienda Departamento En Ñuñoa,$740.000,2 dormitorios,2 baños,45 m² útiles,"Estadio Nacional, Ñuñoa"
Se Arrienda Departamento En Comuna De Ñuñoa,$800.000,2 dormitorios,2 baños,59 m² útiles,"Plaza Ñuñoa, Ñuñoa"
Departamento En Arriendo Suarez Mujica. Ave. Grecia,$615.000,2 dormitorios,2 baños,57 m² útiles,"Parque San Eugenio - Metro Ñuble, ..."
Arriendo Dpto. Metro Monseñor Eyzaguirre. 2 D- 2b- Est- B,$750.000,2 dormitorios,2 baños,69 m² útiles,"Plaza Ñuñoa, Ñuñoa"
Arriendo Amoblado A Pasos Metro Monseñor Eyzaguirre,$800.000,2 dormitorios,2 baños,69 m² útiles,"Plaza Ñuñoa, Ñuñoa"
Arrienda Tu Departamento En Ñuñoa,$390.000,2 dormitorios,1 baño,42 m² útiles,"Vicuña Mackenna 1428, Ñuñoa., Parq..."
Barrio Italia- Depto. Mariposa - Emilio Vaisse - Como Nuevo,UF16,2 dormitorios,2 baños,53 m² útiles,"Emilio Vaisse 760, Metro Irarrázav..."
Departamento Estilo Mariposa. Plaza Zañartu. Ñuñoa,$500.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu 2560, Estadio Nacional, Ñu..."
"Departamento Estilo Mariposa, Ñuñoa. Metro Estadio Nacional",$530.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu 2560, Estadio Nacional, Ñu..."
Departamento Tipo Estudio. Ñuñoa. Metro Estadio Nacional,$380.000,1 dormitorio,1 baño,34 m² útiles,"Los Alerces 2660, Ñuñoa, Chile, Es..."
Espectacular Depto En Ñuñoa 3d2b,$830.000,3 dormitorios,2 baños,76 m² útiles,"San Eugenio 900 - 1200, Parque San..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,UF24,2 dormitorios,2 baños,80 m² útiles,"Plaza Egaña, Plaza Egaña, Ñuñoa"
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF20,1 dormitorio,1 baño,40 m² útiles,"Plaza Egaña, Plaza Egaña, Ñuñoa"
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF16,1 dormitorio,1 baño,40 m² útiles,"Plaza Egaña, Plaza Egaña, Ñuñoa"
Excelente Depto Plaza Ñuñoa,$670.000,2 dormitorios,2 baños,60 m² útiles,"Gerona 3300 - 3600, Plaza Ñuñoa, Ñ..."
Parque Oriente Dpto 2 Piezas + 1 Baño (sin Comisión),$520.000,2 dormitorios,1 baño,46 m² útiles,"Av. Grecia 3348, Ñuñoa, Juan Gómez..."
Metro Estadio Nacional Y Metro Rodrigo De A Piso 3,$400.000,1 dormitorio,1 baño,40 m² útiles,"Zañartu 2075, Estadio Nacional, Ñu..."
Sucre / Manuel Montt,$460.000,1 dormitorio,1 baño,36 m² útiles,"Av. Sucre 1687, Metro Monseñor Eyz..."
Arrienda Tu Departamento En Ñuñoa,$330.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna 1428, Ñuñoa., Parq..."
Arrienda Tu Departamento En Ñuñoa,$330.000,1 dormitorio,1 baño,32 m² útiles,"Vicuña Mackenna 1428, Ñuñoa., Parq..."
Promoción!! Piso 13 Vista Despejada 2d - 2b,$525.000,2 dormitorios,2 baños,52 m² útiles,"Zañartu, 1800 - 2100, Estadio Naci..."
"Promoción!! Piso 13 Vista Despejada, 1d - 1b",$410.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu, 1800 - 2100, Estadio Naci..."
Departamento En Arriendo En Ñuñoa,$330.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 980, Estadio Nacional, Ñuñ..."
Depto En Arriendo Con Compromiso De Compra. En Ñuñoa,$1.200.000,3 dormitorios,3 baños,86 m² útiles,"Hamburgo, Amapolas, Ñuñoa"
Departamento En Arriendo En Ñuñoa,$495.000,1 dormitorio,1 baño,37 m² útiles,"Metro Plaza Egaña, Plaza Egaña, Ñu..."
Irarrázaval/los Talaveras,$460.000,1 dormitorio,1 baño,38 m² útiles,"Av. Irarrázaval 3785, Parque Juan ..."
Buenos Accesos Cómodo Y Luminoso,$370.000,1 dormitorio,1 baño,30 m² útiles,"Cauquenes / Diagonal Oriente, Diag..."
"Los Talaveras/ Plaza Ñuñoa 2dorm., 1estac., 1bod, Piscina",$720.000,2 dormitorios,2 baños,67 m² útiles,"Los Talaveras 1 - 300, Plaza Ñuñoa..."
Arriendo Depto Nuñoa,$780.000,3 dormitorios,2 baños,90 m² útiles,"Diag. Ote. 5146, Ñuñoa, Diagonal O..."
Depto Estilo Mariposa / Castillo Urizar / Los Alerces,$700.000,2 dormitorios,2 baños,55 m² útiles,"Castillo Urizar 1800 - 2100, Estad..."
Nuevo /marchant  Pereira / Av. Irarrázaval,$720.000,2 dormitorios,2 baños,64 m² útiles,"Marchant Pereira 3300 - 3600, Metr..."
Amoblado /  Miguel Claro / Av. Irarrazaval / Estacionamient,$800.000,2 dormitorios,2 baños,70 m² útiles,"Miguel Claro 2400 - 2700, Metro Mo..."
Amplio Y Luminoso Metro Chile España,$940.000,3 dormitorios,2 baños,90 m² útiles,"José Domingo Cañas 2700 - 3000, Pl..."
Grecia Departamento,$470.000,3 dormitorios,2 baños,70 m² útiles,"Av. Grecia 1355, Ñuñoa, Estadio Na..."
Capitán Orella/ Ricardo Lyon  A Tres Cuadras Metro Ñuñoa,$650.000,2 dormitorios,2 baños,58 m² útiles,"Capitán Orella 2825, Metro Ñuñoa, ..."
Jose Domingo Cañas/ Exequiel Fernandez,$520.058,3 dormitorios,2 baños,75 m² útiles,"José Domingo Cañas 2891, Metro Ñuñ..."
Departamento A Una Cuadra Del Metro De Simón Bolivar,$500.048,2 dormitorios,1 baño,50 m² útiles,"Av. Ossa 554, Ñuñoa, Plaza Egaña, ..."
"Moderno Depto. Nuevo, Cerca Del Metro Y Servicios.",$700.000,2 dormitorios,2 baños,53 m² útiles,"San Eugenio 600, 7.7799e+06 - 7.78..."
Depto Arriendo 2 Dorm 2 Bañ 1 Est 1 B Ñuñoa Metro Ñuñoa J80,$700.000,2 dormitorios,2 baños,58 m² útiles,José Domingo Cañas / Carmen Covarr...
1 Dormitorio En Suite.terraza.ñuñoa,$360.000,1 dormitorio,1 baño,38 m² útiles,"Estadio Nacional / Ñuñoa, Estadio ..."
Depto Arriendo 8 D 4 B 1 1 Est Ñuñoa Metro Simón B. J80 3m3,$1.800.000,8 dormitorios,4 baños,100 m² útiles,"Av Ossa / Pucará J80, Metro Simón ..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$640.000,2 dormitorios,2 baños,60 m² útiles,Irarrázaval / Capitán Fuentes / Me...
Precioso Departamento Dos Dormitorios,$700.000,2 dormitorios,2 baños,63 m² útiles,"Pedro Torres 1 - 300, Parque Juan ..."
Arriendo Depto En Calle Ortuzar 1000,$950.000,2 dormitorios,2 baños,120 m² útiles,"Ortúzar 1000, Parque Botánico, Ñuñ..."
Lindo Departamento A Pasos Mall Plaza Egaña,$740.000,2 dormitorios,2 baños,70 m² útiles,"Clorinda Willshaw 1 - 300, Plaza E..."
Departamento Excelente Ubicación Metro Plaza Egaña,$690.000,2 dormitorios,2 baños,52 m² útiles,"Heriberto Covarrubias 30, Plaza Eg..."
Arriendo Departamento Amoblado En Ñuñoa Cerca Metro Ñuble,$980.000,3 dormitorios,2 baños,69 m² útiles,"Francisco Meneses 1580, Estadio Na..."
Amplio Departamento 2d Campus Oriente Uc,$690.000,2 dormitorios,2 baños,62 m² útiles,"Regina Pacis, Plaza Ñuñoa, Ñuñoa"
Hermoso Departamento 01 Dormitorio Ñuñoa Palquie 2916,$520.000,1 dormitorio,1 baño,55 m² útiles,"Palqui 2916, Ñuñoa, Chile, Estadio..."
Hermoso Y Acogedor Departamento En Ñuñoa,$440.000,1 dormitorio,1 baño,45 m² útiles,"Avenida Ricardo Lyon 3530, Ñuñoa, ..."
"Hermoso Departamento 2d+1b Zañartu, Ñuñoa",$490.000,2 dormitorios,1 baño,47 m² útiles,"Zañartu 980, Ñuñoa, Santiago, Chil..."
Precioso Departamento De 3d Y 3b Y Dos Estacionamientos Más,$1.100.000,3 dormitorios,3 baños,93 m² útiles,"Julio Prado 1810, Ñuñoa, Ñuñoa, Ch..."
"Homestudio A Estrenar !, Duble Almeyda 2560, Metro Ñuñoa",$400.000,1 dormitorio,1 baño,31 m² útiles,"Dublé Almeyda 2400 - 2700, Metro Ñ..."
Amplio/estac&bodega/metro Simón Bolivar,UF18,2 dormitorios,2 baños,69 m² útiles,"Pucará 4820, Ñuñoa, Chile, Metro S..."
Amplio Depto En Arriendo Con Estac Y Bodega,$585.000,2 dormitorios,2 baños,55 m² útiles,"Francisco De Villagra 268, Ñuñoa, ..."
Arriendo Amoblado Ñuñoa 2dorm. + 1 Baño,$750.000,2 dormitorios,1 baño,75 m² útiles,"Avenida Simón Bolívar 4651, Ñuñoa,..."
"Arriendo Precioso Como Nuevo En Irarrazaval 1989 2d, 2b, 1es",$700.000,2 dormitorios,2 baños,70 m² útiles,"Avenida Irarrázaval 1989, Ñuñoa, C..."
Arriendo Departamento 3d+2b Por Estrenar En Ñuñoa,$979.990,3 dormitorios,2 baños,72 m² útiles,"Francisco Meneses 1580, Ñuñoa, Chi..."
"Arriendo Maravilloso Depto. Ñuñoa/ Avda. Zañartu 2d+2d, E",$550.000,2 dormitorios,2 baños,64 m² útiles,"Zañartu 1313 - Zañartu, Ñuñoa, Chi..."
"Dep A Estrenar 1d 1b Cerca Metro Ñuble,  Promoción Paga La",$342.500,1 dormitorio,1 baño,45 m² útiles,"Zañartu 980, Ñuñoa, Chile, Estadio..."
Arriendo Departamento En Ñuñoa,$570.000,2 dormitorios,2 baños,46 m² útiles,"García Valenzuela 055, Ñuñoa, Chil..."
Hamburgo/tobalaba 3ha 2b,$1.250.000,3 dormitorios,2 baños,91 m² útiles,"Hamburgo 1933, Ñuñoa, Chile, Diego..."
Arriendo Irarrazaval,UF16,2 dormitorios,1 baño,55 m² útiles,"Irarrazaval 5350, Ñuñoa, Plaza Ega..."
Se Arrienda Departamento Nuevo De 1d+1b Ubicado En La Comuna,$380.000,1 dormitorio,1 baño,No disponible,Edificio Vintage Nelson 1825 - Nel...
